연도,지출코드,지출목적,소비자물가지수,소득계층,가구형태,가계지출
2016,8,통신,105.105,전체,전체가구,119554.0
2016,8,통신,105.105,100만원 미만,전체가구,32976.0
2016,8,통신,105.105,100~200만원 미만,전체가구,64424.0
2016,8,통신,105.105,200~300만원 미만,전체가구,107953.0
2016,8,통신,105.105,300~400만원 미만,전체가구,142878.0
2016,8,통신,105.105,400~500만원 미만,전체가구,151219.0
2016,8,통신,105.105,500~600만원 미만,전체가구,168278.0
2016,8,통신,105.105,600만원이상 ~ 700미만,전체가구,180491.0
2016,8,통신,105.105,전체,근로자가구,133903.0
2016,8,통신,105.105,100만원 미만,근로자가구,34329.0
2016,8,통신,105.105,100~200만원 미만,근로자가구,69325.0
2016,8,통신,105.105,200~300만원 미만,근로자가구,110141.0
2016,8,통신,105.105,300~400만원 미만,근로자가구,142770.0
2016,8,통신,105.105,400~500만원 미만,근로자가구,148291.0
2016,8,통신,105.105,500~600만원 미만,근로자가구,165239.0
2016,8,통신,105.105,600만원이상 ~ 700미만,근로자가구,174844.0
2016,8,통신,105.105,전체,근로자외가구,100043.0
2016,8,통신,105.105,100만원 미만,근로자외가구,32685.0
2016,8,통신,105.105,100~200만원 미만,근로자외가구,59897.0
2016,8,통신,105.105,200~300만원 미만,근로자외가구,104897.0
2016,8,통신,105.105,300~400만원 미만,근로자외가구,143091.0
2016,8,통신,105.105,400~500만원 미만,근로자외가구,157257.0
2016,8,통신,105.105,500~600만원 미만,근로자외가구,174856.0
2016,8,통신,105.105,600만원이상 ~ 700미만,근로자외가구,200249.0
2017,8,통신,105.41,전체,전체가구,137838.0
2017,8,통신,105.41,100만원 미만,전체가구,54661.0
2017,8,통신,105.41,100~200만원 미만,전체가구,93665.0
2017,8,통신,105.41,200~300만원 미만,전체가구,126255.0
2017,8,통신,105.41,300~400만원 미만,전체가구,151367.0
2017,8,통신,105.41,400~500만원 미만,전체가구,179446.0
2017,8,통신,105.41,500~600만원 미만,전체가구,183767.0
2017,8,통신,105.41,600만원이상 ~ 700미만,전체가구,206173.5
2017,8,통신,105.41,전체,근로자가구,153429.0
2017,8,통신,105.41,100만원 미만,근로자가구,70550.0
2017,8,통신,105.41,100~200만원 미만,근로자가구,102346.0
2017,8,통신,105.41,200~300만원 미만,근로자가구,123855.0
2017,8,통신,105.41,300~400만원 미만,근로자가구,149942.0
2017,8,통신,105.41,400~500만원 미만,근로자가구,176194.0
2017,8,통신,105.41,500~600만원 미만,근로자가구,179393.0
2017,8,통신,105.41,600만원이상 ~ 700미만,근로자가구,201529.0
2017,8,통신,105.41,전체,근로자외가구,119314.0
2017,8,통신,105.41,100만원 미만,근로자외가구,51145.0
2017,8,통신,105.41,100~200만원 미만,근로자외가구,85639.0
2017,8,통신,105.41,200~300만원 미만,근로자외가구,129902.0
2017,8,통신,105.41,300~400만원 미만,근로자외가구,154099.0
2017,8,통신,105.41,400~500만원 미만,근로자외가구,185895.0
2017,8,통신,105.41,500~600만원 미만,근로자외가구,192654.0
2017,8,통신,105.41,600만원이상 ~ 700미만,근로자외가구,215886.0
2018,8,통신,104.507,전체,전체가구,134107.0
2018,8,통신,104.507,100만원 미만,전체가구,49850.0
2018,8,통신,104.507,100~200만원 미만,전체가구,87824.0
2018,8,통신,104.507,200~300만원 미만,전체가구,121879.0
2018,8,통신,104.507,300~400만원 미만,전체가구,149473.0
2018,8,통신,104.507,400~500만원 미만,전체가구,165075.0
2018,8,통신,104.507,500~600만원 미만,전체가구,175162.0
2018,8,통신,104.507,600만원이상 ~ 700미만,전체가구,201160.5
2018,8,통신,104.507,전체,근로자가구,147897.0
2018,8,통신,104.507,100만원 미만,근로자가구,63695.0
2018,8,통신,104.507,100~200만원 미만,근로자가구,93979.0
2018,8,통신,104.507,200~300만원 미만,근로자가구,122731.0
2018,8,통신,104.507,300~400만원 미만,근로자가구,147954.0
2018,8,통신,104.507,400~500만원 미만,근로자가구,164462.0
2018,8,통신,104.507,500~600만원 미만,근로자가구,171140.0
2018,8,통신,104.507,600만원이상 ~ 700미만,근로자가구,198475.5
2018,8,통신,104.507,전체,근로자외가구,116445.0
2018,8,통신,104.507,100만원 미만,근로자외가구,45396.0
2018,8,통신,104.507,100~200만원 미만,근로자외가구,82140.0
2018,8,통신,104.507,200~300만원 미만,근로자외가구,120534.0
2018,8,통신,104.507,300~400만원 미만,근로자외가구,152053.0
2018,8,통신,104.507,400~500만원 미만,근로자외가구,166271.0
2018,8,통신,104.507,500~600만원 미만,근로자외가구,183473.0
2018,8,통신,104.507,600만원이상 ~ 700미만,근로자외가구,207199.0
2019,8,통신,102.112,전체,전체가구,123006.0
2019,8,통신,102.112,100만원 미만,전체가구,38918.0
2019,8,통신,102.112,100~200만원 미만,전체가구,63410.0
2019,8,통신,102.112,200~300만원 미만,전체가구,98572.0
2019,8,통신,102.112,300~400만원 미만,전체가구,126621.0
2019,8,통신,102.112,400~500만원 미만,전체가구,146690.0
2019,8,통신,102.112,500~600만원 미만,전체가구,161492.0
2019,8,통신,102.112,600만원이상 ~ 700미만,전체가구,181501.0
2019,8,통신,102.112,전체,근로자가구,133798.0
2019,8,통신,102.112,100만원 미만,근로자가구,37381.0
2019,8,통신,102.112,100~200만원 미만,근로자가구,73577.0
2019,8,통신,102.112,200~300만원 미만,근로자가구,92842.0
2019,8,통신,102.112,300~400만원 미만,근로자가구,128543.0
2019,8,통신,102.112,400~500만원 미만,근로자가구,139411.0
2019,8,통신,102.112,500~600만원 미만,근로자가구,156215.0
2019,8,통신,102.112,600만원이상 ~ 700미만,근로자가구,174549.5
2019,8,통신,102.112,전체,근로자외가구,107272.0
2019,8,통신,102.112,100만원 미만,근로자외가구,39216.0
2019,8,통신,102.112,100~200만원 미만,근로자외가구,55450.0
2019,8,통신,102.112,200~300만원 미만,근로자외가구,106466.0
2019,8,통신,102.112,300~400만원 미만,근로자외가구,122672.0
2019,8,통신,102.112,400~500만원 미만,근로자외가구,161881.0
2019,8,통신,102.112,500~600만원 미만,근로자외가구,173563.0
2019,8,통신,102.112,600만원이상 ~ 700미만,근로자외가구,201074.0
2020,8,통신,100.0,전체,전체가구,119775.0
2020,8,통신,100.0,100만원 미만,전체가구,45454.0
2020,8,통신,100.0,100~200만원 미만,전체가구,62560.0
2020,8,통신,100.0,200~300만원 미만,전체가구,92859.0
2020,8,통신,100.0,300~400만원 미만,전체가구,118021.0
2020,8,통신,100.0,400~500만원 미만,전체가구,142807.0
2020,8,통신,100.0,500~600만원 미만,전체가구,157847.0
2020,8,통신,100.0,600만원이상 ~ 700미만,전체가구,173344.5
2020,8,통신,100.0,전체,근로자가구,130829.0
2020,8,통신,100.0,100만원 미만,근로자가구,41853.0
2020,8,통신,100.0,100~200만원 미만,근로자가구,71225.0
2020,8,통신,100.0,200~300만원 미만,근로자가구,90914.0
2020,8,통신,100.0,300~400만원 미만,근로자가구,115995.0
2020,8,통신,100.0,400~500만원 미만,근로자가구,141893.0
2020,8,통신,100.0,500~600만원 미만,근로자가구,157748.0
2020,8,통신,100.0,600만원이상 ~ 700미만,근로자가구,167758.0
2020,8,통신,100.0,전체,근로자외가구,104528.0
2020,8,통신,100.0,100만원 미만,근로자외가구,46027.0
2020,8,통신,100.0,100~200만원 미만,근로자외가구,57386.0
2020,8,통신,100.0,200~300만원 미만,근로자외가구,95871.0
2020,8,통신,100.0,300~400만원 미만,근로자외가구,121516.0
2020,8,통신,100.0,400~500만원 미만,근로자외가구,144615.0
2020,8,통신,100.0,500~600만원 미만,근로자외가구,158092.0
2020,8,통신,100.0,600만원이상 ~ 700미만,근로자외가구,188561.5
2021,8,통신,99.1,전체,전체가구,123815.0
2021,8,통신,99.1,100만원 미만,전체가구,49613.0
2021,8,통신,99.1,100~200만원 미만,전체가구,60172.0
2021,8,통신,99.1,200~300만원 미만,전체가구,96388.0
2021,8,통신,99.1,300~400만원 미만,전체가구,116765.0
2021,8,통신,99.1,400~500만원 미만,전체가구,139003.0
2021,8,통신,99.1,500~600만원 미만,전체가구,152260.0
2021,8,통신,99.1,600만원이상 ~ 700미만,전체가구,182734.0
2021,8,통신,99.1,전체,근로자가구,135770.0
2021,8,통신,99.1,100만원 미만,근로자가구,41692.0
2021,8,통신,99.1,100~200만원 미만,근로자가구,64012.0
2021,8,통신,99.1,200~300만원 미만,근로자가구,95516.0
2021,8,통신,99.1,300~400만원 미만,근로자가구,115793.0
2021,8,통신,99.1,400~500만원 미만,근로자가구,138674.0
2021,8,통신,99.1,500~600만원 미만,근로자가구,150572.0
2021,8,통신,99.1,600만원이상 ~ 700미만,근로자가구,180728.0
2021,8,통신,99.1,전체,근로자외가구,106646.0
2021,8,통신,99.1,100만원 미만,근로자외가구,50952.0
2021,8,통신,99.1,100~200만원 미만,근로자외가구,57888.0
2021,8,통신,99.1,200~300만원 미만,근로자외가구,97639.0
2021,8,통신,99.1,300~400만원 미만,근로자외가구,118659.0
2021,8,통신,99.1,400~500만원 미만,근로자외가구,139648.0
2021,8,통신,99.1,500~600만원 미만,근로자외가구,156010.0
2021,8,통신,99.1,600만원이상 ~ 700미만,근로자외가구,188426.0
2012,9,오락 및 문화,97.964,전체,전체가구,118631.0
2012,9,오락 및 문화,97.964,100만원 미만,전체가구,31793.0
2012,9,오락 및 문화,97.964,100~200만원 미만,전체가구,53372.0
2012,9,오락 및 문화,97.964,200~300만원 미만,전체가구,83866.0
2012,9,오락 및 문화,97.964,300~400만원 미만,전체가구,114229.0
2012,9,오락 및 문화,97.964,400~500만원 미만,전체가구,141619.0
2012,9,오락 및 문화,97.964,500~600만원 미만,전체가구,186432.0
2012,9,오락 및 문화,97.964,600만원이상 ~ 700미만,전체가구,261720.0
2012,9,오락 및 문화,97.964,전체,근로자가구,137735.0
2012,9,오락 및 문화,97.964,100만원 미만,근로자가구,28253.0
2012,9,오락 및 문화,97.964,100~200만원 미만,근로자가구,53364.0
2012,9,오락 및 문화,97.964,200~300만원 미만,근로자가구,83704.0
2012,9,오락 및 문화,97.964,300~400만원 미만,근로자가구,118500.0
2012,9,오락 및 문화,97.964,400~500만원 미만,근로자가구,142134.0
2012,9,오락 및 문화,97.964,500~600만원 미만,근로자가구,193135.0
2012,9,오락 및 문화,97.964,600만원이상 ~ 700미만,근로자가구,275041.0
2012,9,오락 및 문화,97.964,전체,근로자외가구,91672.0
2012,9,오락 및 문화,97.964,100만원 미만,근로자외가구,32692.0
2012,9,오락 및 문화,97.964,100~200만원 미만,근로자외가구,53380.0
2012,9,오락 및 문화,97.964,200~300만원 미만,근로자외가구,84143.0
2012,9,오락 및 문화,97.964,300~400만원 미만,근로자외가구,106511.0
2012,9,오락 및 문화,97.964,400~500만원 미만,근로자외가구,140597.0
2012,9,오락 및 문화,97.964,500~600만원 미만,근로자외가구,167299.0
2012,9,오락 및 문화,97.964,600만원이상 ~ 700미만,근로자외가구,225431.0
2013,9,오락 및 문화,98.968,전체,전체가구,121720.0
2013,9,오락 및 문화,98.968,100만원 미만,전체가구,32275.0
2013,9,오락 및 문화,98.968,100~200만원 미만,전체가구,49893.0
2013,9,오락 및 문화,98.968,200~300만원 미만,전체가구,85576.0
2013,9,오락 및 문화,98.968,300~400만원 미만,전체가구,115391.0
2013,9,오락 및 문화,98.968,400~500만원 미만,전체가구,147606.0
2013,9,오락 및 문화,98.968,500~600만원 미만,전체가구,178036.0
2013,9,오락 및 문화,98.968,600만원이상 ~ 700미만,전체가구,265098.0
2013,9,오락 및 문화,98.968,전체,근로자가구,138659.0
2013,9,오락 및 문화,98.968,100만원 미만,근로자가구,34603.0
2013,9,오락 및 문화,98.968,100~200만원 미만,근로자가구,47846.0
2013,9,오락 및 문화,98.968,200~300만원 미만,근로자가구,85962.0
2013,9,오락 및 문화,98.968,300~400만원 미만,근로자가구,116468.0
2013,9,오락 및 문화,98.968,400~500만원 미만,근로자가구,147878.0
2013,9,오락 및 문화,98.968,500~600만원 미만,근로자가구,179955.0
2013,9,오락 및 문화,98.968,600만원이상 ~ 700미만,근로자가구,260678.0
2013,9,오락 및 문화,98.968,전체,근로자외가구,97788.0
2013,9,오락 및 문화,98.968,100만원 미만,근로자외가구,31753.0
2013,9,오락 및 문화,98.968,100~200만원 미만,근로자외가구,51933.0
2013,9,오락 및 문화,98.968,200~300만원 미만,근로자외가구,84928.0
2013,9,오락 및 문화,98.968,300~400만원 미만,근로자외가구,113509.0
2013,9,오락 및 문화,98.968,400~500만원 미만,근로자외가구,147036.0
2013,9,오락 및 문화,98.968,500~600만원 미만,근로자외가구,172583.0
2013,9,오락 및 문화,98.968,600만원이상 ~ 700미만,근로자외가구,278716.0
2014,9,오락 및 문화,99.392,전체,전체가구,126351.0
2014,9,오락 및 문화,99.392,100만원 미만,전체가구,30106.0
2014,9,오락 및 문화,99.392,100~200만원 미만,전체가구,53429.0
2014,9,오락 및 문화,99.392,200~300만원 미만,전체가구,84410.0
2014,9,오락 및 문화,99.392,300~400만원 미만,전체가구,124714.0
2014,9,오락 및 문화,99.392,400~500만원 미만,전체가구,146963.0
2014,9,오락 및 문화,99.392,500~600만원 미만,전체가구,200570.0
2014,9,오락 및 문화,99.392,600만원이상 ~ 700미만,전체가구,261281.0
2014,9,오락 및 문화,99.392,전체,근로자가구,144361.0
2014,9,오락 및 문화,99.392,100만원 미만,근로자가구,24423.0
2014,9,오락 및 문화,99.392,100~200만원 미만,근로자가구,52491.0
2014,9,오락 및 문화,99.392,200~300만원 미만,근로자가구,82232.0
2014,9,오락 및 문화,99.392,300~400만원 미만,근로자가구,127443.0
2014,9,오락 및 문화,99.392,400~500만원 미만,근로자가구,145170.0
2014,9,오락 및 문화,99.392,500~600만원 미만,근로자가구,203523.0
2014,9,오락 및 문화,99.392,600만원이상 ~ 700미만,근로자가구,259231.0
2014,9,오락 및 문화,99.392,전체,근로자외가구,100849.0
2014,9,오락 및 문화,99.392,100만원 미만,근로자외가구,31410.0
2014,9,오락 및 문화,99.392,100~200만원 미만,근로자외가구,54324.0
2014,9,오락 및 문화,99.392,200~300만원 미만,근로자외가구,88117.0
2014,9,오락 및 문화,99.392,300~400만원 미만,근로자외가구,120010.0
2014,9,오락 및 문화,99.392,400~500만원 미만,근로자외가구,150906.0
2014,9,오락 및 문화,99.392,500~600만원 미만,근로자외가구,192427.0
2014,9,오락 및 문화,99.392,600만원이상 ~ 700미만,근로자외가구,267610.0
2015,9,오락 및 문화,98.906,전체,전체가구,128260.0
2015,9,오락 및 문화,98.906,100만원 미만,전체가구,26028.0
2015,9,오락 및 문화,98.906,100~200만원 미만,전체가구,52720.0
2015,9,오락 및 문화,98.906,200~300만원 미만,전체가구,88692.0
2015,9,오락 및 문화,98.906,300~400만원 미만,전체가구,123754.0
2015,9,오락 및 문화,98.906,400~500만원 미만,전체가구,152524.0
2015,9,오락 및 문화,98.906,500~600만원 미만,전체가구,191987.0
2015,9,오락 및 문화,98.906,600만원이상 ~ 700미만,전체가구,270014.0
2015,9,오락 및 문화,98.906,전체,근로자가구,147160.0
2015,9,오락 및 문화,98.906,100만원 미만,근로자가구,24816.0
2015,9,오락 및 문화,98.906,100~200만원 미만,근로자가구,60855.0
2015,9,오락 및 문화,98.906,200~300만원 미만,근로자가구,88561.0
2015,9,오락 및 문화,98.906,300~400만원 미만,근로자가구,120633.0
2015,9,오락 및 문화,98.906,400~500만원 미만,근로자가구,151615.0
2015,9,오락 및 문화,98.906,500~600만원 미만,근로자가구,198461.0
2015,9,오락 및 문화,98.906,600만원이상 ~ 700미만,근로자가구,265649.0
2015,9,오락 및 문화,98.906,전체,근로자외가구,101374.0
2015,9,오락 및 문화,98.906,100만원 미만,근로자외가구,26333.0
2015,9,오락 및 문화,98.906,100~200만원 미만,근로자외가구,45173.0
2015,9,오락 및 문화,98.906,200~300만원 미만,근로자외가구,88892.0
2015,9,오락 및 문화,98.906,300~400만원 미만,근로자외가구,129566.0
2015,9,오락 및 문화,98.906,400~500만원 미만,근로자외가구,154490.0
2015,9,오락 및 문화,98.906,500~600만원 미만,근로자외가구,175355.0
2015,9,오락 및 문화,98.906,600만원이상 ~ 700미만,근로자외가구,283410.0
2016,9,오락 및 문화,100.729,전체,전체가구,129494.0
2016,9,오락 및 문화,100.729,100만원 미만,전체가구,27104.0
2016,9,오락 및 문화,100.729,100~200만원 미만,전체가구,56858.0
2016,9,오락 및 문화,100.729,200~300만원 미만,전체가구,89904.0
2016,9,오락 및 문화,100.729,300~400만원 미만,전체가구,119463.0
2016,9,오락 및 문화,100.729,400~500만원 미만,전체가구,156520.0
2016,9,오락 및 문화,100.729,500~600만원 미만,전체가구,185992.0
2016,9,오락 및 문화,100.729,600만원이상 ~ 700미만,전체가구,278003.0
2016,9,오락 및 문화,100.729,전체,근로자가구,147956.0
2016,9,오락 및 문화,100.729,100만원 미만,근로자가구,22209.0
2016,9,오락 및 문화,100.729,100~200만원 미만,근로자가구,61980.0
2016,9,오락 및 문화,100.729,200~300만원 미만,근로자가구,85162.0
2016,9,오락 및 문화,100.729,300~400만원 미만,근로자가구,117923.0
2016,9,오락 및 문화,100.729,400~500만원 미만,근로자가구,156414.0
2016,9,오락 및 문화,100.729,500~600만원 미만,근로자가구,179697.0
2016,9,오락 및 문화,100.729,600만원이상 ~ 700미만,근로자가구,269654.0
2016,9,오락 및 문화,100.729,전체,근로자외가구,104391.0
2016,9,오락 및 문화,100.729,100만원 미만,근로자외가구,28159.0
2016,9,오락 및 문화,100.729,100~200만원 미만,근로자외가구,52128.0
2016,9,오락 및 문화,100.729,200~300만원 미만,근로자외가구,96525.0
2016,9,오락 및 문화,100.729,300~400만원 미만,근로자외가구,122469.0
2016,9,오락 및 문화,100.729,400~500만원 미만,근로자외가구,156740.0
2016,9,오락 및 문화,100.729,500~600만원 미만,근로자외가구,199622.0
2016,9,오락 및 문화,100.729,600만원이상 ~ 700미만,근로자외가구,307214.0
2017,9,오락 및 문화,100.781,전체,전체가구,174693.0
2017,9,오락 및 문화,100.781,100만원 미만,전체가구,57204.0
2017,9,오락 및 문화,100.781,100~200만원 미만,전체가구,86138.0
2017,9,오락 및 문화,100.781,200~300만원 미만,전체가구,125535.0
2017,9,오락 및 문화,100.781,300~400만원 미만,전체가구,167010.0
2017,9,오락 및 문화,100.781,400~500만원 미만,전체가구,191069.0
2017,9,오락 및 문화,100.781,500~600만원 미만,전체가구,239945.0
2017,9,오락 및 문화,100.781,600만원이상 ~ 700미만,전체가구,342094.5
2017,9,오락 및 문화,100.781,전체,근로자가구,200304.0
2017,9,오락 및 문화,100.781,100만원 미만,근로자가구,60550.0
2017,9,오락 및 문화,100.781,100~200만원 미만,근로자가구,82437.0
2017,9,오락 및 문화,100.781,200~300만원 미만,근로자가구,118565.0
2017,9,오락 및 문화,100.781,300~400만원 미만,근로자가구,162598.0
2017,9,오락 및 문화,100.781,400~500만원 미만,근로자가구,194171.0
2017,9,오락 및 문화,100.781,500~600만원 미만,근로자가구,248386.0
2017,9,오락 및 문화,100.781,600만원이상 ~ 700미만,근로자가구,346472.5
2017,9,오락 및 문화,100.781,전체,근로자외가구,144266.0
2017,9,오락 및 문화,100.781,100만원 미만,근로자외가구,56464.0
2017,9,오락 및 문화,100.781,100~200만원 미만,근로자외가구,89560.0
2017,9,오락 및 문화,100.781,200~300만원 미만,근로자외가구,136123.0
2017,9,오락 및 문화,100.781,300~400만원 미만,근로자외가구,175472.0
2017,9,오락 및 문화,100.781,400~500만원 미만,근로자외가구,184916.0
2017,9,오락 및 문화,100.781,500~600만원 미만,근로자외가구,222788.0
2017,9,오락 및 문화,100.781,600만원이상 ~ 700미만,근로자외가구,332801.5
2018,9,오락 및 문화,101.272,전체,전체가구,191772.0
2018,9,오락 및 문화,101.272,100만원 미만,전체가구,54003.0
2018,9,오락 및 문화,101.272,100~200만원 미만,전체가구,90927.0
2018,9,오락 및 문화,101.272,200~300만원 미만,전체가구,122415.0
2018,9,오락 및 문화,101.272,300~400만원 미만,전체가구,181927.0
2018,9,오락 및 문화,101.272,400~500만원 미만,전체가구,206661.0
2018,9,오락 및 문화,101.272,500~600만원 미만,전체가구,272581.0
2018,9,오락 및 문화,101.272,600만원이상 ~ 700미만,전체가구,378449.0
2018,9,오락 및 문화,101.272,전체,근로자가구,218562.0
2018,9,오락 및 문화,101.272,100만원 미만,근로자가구,68017.0
2018,9,오락 및 문화,101.272,100~200만원 미만,근로자가구,91558.0
2018,9,오락 및 문화,101.272,200~300만원 미만,근로자가구,125931.0
2018,9,오락 및 문화,101.272,300~400만원 미만,근로자가구,175598.0
2018,9,오락 및 문화,101.272,400~500만원 미만,근로자가구,205376.0
2018,9,오락 및 문화,101.272,500~600만원 미만,근로자가구,281425.0
2018,9,오락 및 문화,101.272,600만원이상 ~ 700미만,근로자가구,382291.5
2018,9,오락 및 문화,101.272,전체,근로자외가구,157459.0
2018,9,오락 및 문화,101.272,100만원 미만,근로자외가구,49494.0
2018,9,오락 및 문화,101.272,100~200만원 미만,근로자외가구,90344.0
2018,9,오락 및 문화,101.272,200~300만원 미만,근로자외가구,116867.0
2018,9,오락 및 문화,101.272,300~400만원 미만,근로자외가구,192684.0
2018,9,오락 및 문화,101.272,400~500만원 미만,근로자외가구,209168.0
2018,9,오락 및 문화,101.272,500~600만원 미만,근로자외가구,254310.0
2018,9,오락 및 문화,101.272,600만원이상 ~ 700미만,근로자외가구,370696.5
2019,9,오락 및 문화,101.023,전체,전체가구,180301.0
2019,9,오락 및 문화,101.023,100만원 미만,전체가구,49246.0
2019,9,오락 및 문화,101.023,100~200만원 미만,전체가구,65703.0
2019,9,오락 및 문화,101.023,200~300만원 미만,전체가구,108828.0
2019,9,오락 및 문화,101.023,300~400만원 미만,전체가구,150387.0
2019,9,오락 및 문화,101.023,400~500만원 미만,전체가구,168909.0
2019,9,오락 및 문화,101.023,500~600만원 미만,전체가구,232641.0
2019,9,오락 및 문화,101.023,600만원이상 ~ 700미만,전체가구,333013.5
2019,9,오락 및 문화,101.023,전체,근로자가구,207547.0
2019,9,오락 및 문화,101.023,100만원 미만,근로자가구,99113.0
2019,9,오락 및 문화,101.023,100~200만원 미만,근로자가구,71479.0
2019,9,오락 및 문화,101.023,200~300만원 미만,근로자가구,104865.0
2019,9,오락 및 문화,101.023,300~400만원 미만,근로자가구,149758.0
2019,9,오락 및 문화,101.023,400~500만원 미만,근로자가구,169984.0
2019,9,오락 및 문화,101.023,500~600만원 미만,근로자가구,220243.0
2019,9,오락 및 문화,101.023,600만원이상 ~ 700미만,근로자가구,338597.5
2019,9,오락 및 문화,101.023,전체,근로자외가구,140577.0
2019,9,오락 및 문화,101.023,100만원 미만,근로자외가구,39600.0
2019,9,오락 및 문화,101.023,100~200만원 미만,근로자외가구,61181.0
2019,9,오락 및 문화,101.023,200~300만원 미만,근로자외가구,114286.0
2019,9,오락 및 문화,101.023,300~400만원 미만,근로자외가구,151680.0
2019,9,오락 및 문화,101.023,400~500만원 미만,근로자외가구,166667.0
2019,9,오락 및 문화,101.023,500~600만원 미만,근로자외가구,261004.0
2019,9,오락 및 문화,101.023,600만원이상 ~ 700미만,근로자외가구,316641.5
2020,9,오락 및 문화,100.0,전체,전체가구,139539.0
2020,9,오락 및 문화,100.0,100만원 미만,전체가구,41571.0
2020,9,오락 및 문화,100.0,100~200만원 미만,전체가구,60245.0
2020,9,오락 및 문화,100.0,200~300만원 미만,전체가구,88469.0
2020,9,오락 및 문화,100.0,300~400만원 미만,전체가구,115962.0
2020,9,오락 및 문화,100.0,400~500만원 미만,전체가구,150044.0
2020,9,오락 및 문화,100.0,500~600만원 미만,전체가구,187070.0
2020,9,오락 및 문화,100.0,600만원이상 ~ 700미만,전체가구,236168.0
2020,9,오락 및 문화,100.0,전체,근로자가구,161884.0
2020,9,오락 및 문화,100.0,100만원 미만,근로자가구,51683.0
2020,9,오락 및 문화,100.0,100~200만원 미만,근로자가구,60126.0
2020,9,오락 및 문화,100.0,200~300만원 미만,근로자가구,92066.0
2020,9,오락 및 문화,100.0,300~400만원 미만,근로자가구,119514.0
2020,9,오락 및 문화,100.0,400~500만원 미만,근로자가구,150916.0
2020,9,오락 및 문화,100.0,500~600만원 미만,근로자가구,193618.0
2020,9,오락 및 문화,100.0,600만원이상 ~ 700미만,근로자가구,241844.0
2020,9,오락 및 문화,100.0,전체,근로자외가구,108720.0
2020,9,오락 및 문화,100.0,100만원 미만,근로자외가구,39961.0
2020,9,오락 및 문화,100.0,100~200만원 미만,근로자외가구,60316.0
2020,9,오락 및 문화,100.0,200~300만원 미만,근로자외가구,82898.0
2020,9,오락 및 문화,100.0,300~400만원 미만,근로자외가구,109834.0
2020,9,오락 및 문화,100.0,400~500만원 미만,근로자외가구,148318.0
2020,9,오락 및 문화,100.0,500~600만원 미만,근로자외가구,170897.0
2020,9,오락 및 문화,100.0,600만원이상 ~ 700미만,근로자외가구,221474.0
2021,9,오락 및 문화,100.43,전체,전체가구,142607.0
2021,9,오락 및 문화,100.43,100만원 미만,전체가구,48025.0
2021,9,오락 및 문화,100.43,100~200만원 미만,전체가구,59718.0
2021,9,오락 및 문화,100.43,200~300만원 미만,전체가구,86178.0
2021,9,오락 및 문화,100.43,300~400만원 미만,전체가구,114760.0
2021,9,오락 및 문화,100.43,400~500만원 미만,전체가구,141814.0
2021,9,오락 및 문화,100.43,500~600만원 미만,전체가구,171135.0
2021,9,오락 및 문화,100.43,600만원이상 ~ 700미만,전체가구,244455.0
2021,9,오락 및 문화,100.43,전체,근로자가구,164834.0
2021,9,오락 및 문화,100.43,100만원 미만,근로자가구,40885.0
2021,9,오락 및 문화,100.43,100~200만원 미만,근로자가구,63777.0
2021,9,오락 및 문화,100.43,200~300만원 미만,근로자가구,93525.0
2021,9,오락 및 문화,100.43,300~400만원 미만,근로자가구,113177.0
2021,9,오락 및 문화,100.43,400~500만원 미만,근로자가구,142316.0
2021,9,오락 및 문화,100.43,500~600만원 미만,근로자가구,171258.0
2021,9,오락 및 문화,100.43,600만원이상 ~ 700미만,근로자가구,252549.0
2021,9,오락 및 문화,100.43,전체,근로자외가구,110685.0
2021,9,오락 및 문화,100.43,100만원 미만,근로자외가구,49232.0
2021,9,오락 및 문화,100.43,100~200만원 미만,근로자외가구,57304.0
2021,9,오락 및 문화,100.43,200~300만원 미만,근로자외가구,75638.0
2021,9,오락 및 문화,100.43,300~400만원 미만,근로자외가구,117847.0
2021,9,오락 및 문화,100.43,400~500만원 미만,근로자외가구,140831.0
2021,9,오락 및 문화,100.43,500~600만원 미만,근로자외가구,170862.0
2021,9,오락 및 문화,100.43,600만원이상 ~ 700미만,근로자외가구,220930.5
2012,10,교육,93.406,전체,전체가구,232391.0
2012,10,교육,93.406,100만원 미만,전체가구,15461.0
2012,10,교육,93.406,100~200만원 미만,전체가구,59673.0
2012,10,교육,93.406,200~300만원 미만,전체가구,138793.0
2012,10,교육,93.406,300~400만원 미만,전체가구,253326.0
2012,10,교육,93.406,400~500만원 미만,전체가구,327369.0
2012,10,교육,93.406,500~600만원 미만,전체가구,421397.0
2012,10,교육,93.406,600만원이상 ~ 700미만,전체가구,519358.0
2012,10,교육,93.406,전체,근로자가구,267669.0
2012,10,교육,93.406,100만원 미만,근로자가구,13576.0
2012,10,교육,93.406,100~200만원 미만,근로자가구,57603.0
2012,10,교육,93.406,200~300만원 미만,근로자가구,130449.0
2012,10,교육,93.406,300~400만원 미만,근로자가구,235086.0
2012,10,교육,93.406,400~500만원 미만,근로자가구,315174.0
2012,10,교육,93.406,500~600만원 미만,근로자가구,428539.0
2012,10,교육,93.406,600만원이상 ~ 700미만,근로자가구,542683.0
2012,10,교육,93.406,전체,근로자외가구,182608.0
2012,10,교육,93.406,100만원 미만,근로자외가구,15940.0
2012,10,교육,93.406,100~200만원 미만,근로자외가구,61927.0
