연도,지출품목별,지출코드,지출목적,소비자물가지수,소득계층,가구형태,가계지출
2012,02 주류 및 담배,2,주류 및 담배,63.402,100만원 미만,근로자외가구,12902.0
2012,02 주류 및 담배,2,주류 및 담배,63.402,100~200만원 미만,근로자외가구,17257.0
2012,02 주류 및 담배,2,주류 및 담배,63.402,200~300만원 미만,근로자외가구,26534.0
2012,02 주류 및 담배,2,주류 및 담배,63.402,300~400만원 미만,근로자외가구,30043.0
2012,02 주류 및 담배,2,주류 및 담배,63.402,400~500만원 미만,근로자외가구,36281.0
2012,02 주류 및 담배,2,주류 및 담배,63.402,500~600만원 미만,근로자외가구,29871.0
2012,02 주류 및 담배,2,주류 및 담배,63.402,600만원이상 ~ 700미만,근로자외가구,32858.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,전체,전체가구,25515.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,100만원 미만,전체가구,12546.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,100~200만원 미만,전체가구,20161.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,200~300만원 미만,전체가구,27758.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,300~400만원 미만,전체가구,31415.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,400~500만원 미만,전체가구,27598.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,500~600만원 미만,전체가구,30101.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,600만원이상 ~ 700미만,전체가구,28517.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,전체,근로자가구,27640.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,100만원 미만,근로자가구,11340.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,100~200만원 미만,근로자가구,22641.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,200~300만원 미만,근로자가구,30652.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,300~400만원 미만,근로자가구,31587.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,400~500만원 미만,근로자가구,27636.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,500~600만원 미만,근로자가구,29508.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,600만원이상 ~ 700미만,근로자가구,26840.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,전체,근로자외가구,22512.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,100만원 미만,근로자외가구,12816.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,100~200만원 미만,근로자외가구,17689.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,200~300만원 미만,근로자외가구,22897.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,300~400만원 미만,근로자외가구,31113.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,400~500만원 미만,근로자외가구,27517.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,500~600만원 미만,근로자외가구,31784.0
2013,02 주류 및 담배,2,주류 및 담배,64.46,600만원이상 ~ 700미만,근로자외가구,33687.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,전체,전체가구,25099.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,100만원 미만,전체가구,11770.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,100~200만원 미만,전체가구,19615.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,200~300만원 미만,전체가구,27235.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,300~400만원 미만,전체가구,29328.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,400~500만원 미만,전체가구,28908.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,500~600만원 미만,전체가구,27807.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,600만원이상 ~ 700미만,전체가구,30356.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,전체,근로자가구,27468.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,100만원 미만,근로자가구,11932.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,100~200만원 미만,근로자가구,21652.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,200~300만원 미만,근로자가구,31232.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,300~400만원 미만,근로자가구,30062.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,400~500만원 미만,근로자가구,29136.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,500~600만원 미만,근로자가구,27480.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,600만원이상 ~ 700미만,근로자가구,27614.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,전체,근로자외가구,21746.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,100만원 미만,근로자외가구,11732.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,100~200만원 미만,근로자외가구,17671.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,200~300만원 미만,근로자외가구,20428.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,300~400만원 미만,근로자외가구,28061.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,400~500만원 미만,근로자외가구,28407.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,500~600만원 미만,근로자외가구,28710.0
2014,02 주류 및 담배,2,주류 및 담배,64.413,600만원이상 ~ 700미만,근로자외가구,38820.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,전체,전체가구,29250.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,100만원 미만,전체가구,12933.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,100~200만원 미만,전체가구,19031.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,200~300만원 미만,전체가구,31543.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,300~400만원 미만,전체가구,33909.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,400~500만원 미만,전체가구,34782.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,500~600만원 미만,전체가구,35976.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,600만원이상 ~ 700미만,전체가구,36559.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,전체,근로자가구,31914.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,100만원 미만,근로자가구,7866.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,100~200만원 미만,근로자가구,21897.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,200~300만원 미만,근로자가구,34273.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,300~400만원 미만,근로자가구,34076.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,400~500만원 미만,근로자가구,35015.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,500~600만원 미만,근로자가구,36806.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,600만원이상 ~ 700미만,근로자가구,34350.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,전체,근로자외가구,25460.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,100만원 미만,근로자외가구,14206.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,100~200만원 미만,근로자외가구,16373.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,200~300만원 미만,근로자외가구,27351.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,300~400만원 미만,근로자외가구,33598.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,400~500만원 미만,근로자외가구,34277.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,500~600만원 미만,근로자외가구,33844.0
2015,02 주류 및 담배,2,주류 및 담배,96.674,600만원이상 ~ 700미만,근로자외가구,43335.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,전체,전체가구,30582.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,100만원 미만,전체가구,13283.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,100~200만원 미만,전체가구,21930.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,200~300만원 미만,전체가구,29675.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,300~400만원 미만,전체가구,35847.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,400~500만원 미만,전체가구,38661.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,500~600만원 미만,전체가구,36890.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,600만원이상 ~ 700미만,전체가구,39175.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,전체,근로자가구,33490.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,100만원 미만,근로자가구,10696.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,100~200만원 미만,근로자가구,25647.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,200~300만원 미만,근로자가구,32324.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,300~400만원 미만,근로자가구,35416.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,400~500만원 미만,근로자가구,38780.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,500~600만원 미만,근로자가구,37154.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,600만원이상 ~ 700미만,근로자가구,36222.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,전체,근로자외가구,26629.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,100만원 미만,근로자외가구,13840.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,100~200만원 미만,근로자외가구,18496.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,200~300만원 미만,근로자외가구,25977.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,300~400만원 미만,근로자외가구,36689.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,400~500만원 미만,근로자외가구,38416.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,500~600만원 미만,근로자외가구,36320.0
2016,02 주류 및 담배,2,주류 및 담배,97.338,600만원이상 ~ 700미만,근로자외가구,49508.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,전체,전체가구,34813.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,100만원 미만,전체가구,18363.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,100~200만원 미만,전체가구,30168.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,200~300만원 미만,전체가구,40191.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,300~400만원 미만,전체가구,41495.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,400~500만원 미만,전체가구,42636.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,500~600만원 미만,전체가구,36416.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,600만원이상 ~ 700미만,전체가구,39744.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,전체,근로자가구,39292.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,100만원 미만,근로자가구,25658.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,100~200만원 미만,근로자가구,35158.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,200~300만원 미만,근로자가구,41249.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,300~400만원 미만,근로자가구,45601.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,400~500만원 미만,근로자가구,44350.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,500~600만원 미만,근로자가구,35749.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,600만원이상 ~ 700미만,근로자가구,38335.5
2017,02 주류 및 담배,2,주류 및 담배,98.805,전체,근로자외가구,29491.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,100만원 미만,근로자외가구,16749.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,100~200만원 미만,근로자외가구,25554.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,200~300만원 미만,근로자외가구,38584.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,300~400만원 미만,근로자외가구,33620.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,400~500만원 미만,근로자외가구,39237.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,500~600만원 미만,근로자외가구,37773.0
2017,02 주류 및 담배,2,주류 및 담배,98.805,600만원이상 ~ 700미만,근로자외가구,42719.5
2018,02 주류 및 담배,2,주류 및 담배,99.063,전체,전체가구,35028.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,100만원 미만,전체가구,18410.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,100~200만원 미만,전체가구,29531.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,200~300만원 미만,전체가구,37601.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,300~400만원 미만,전체가구,42438.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,400~500만원 미만,전체가구,42182.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,500~600만원 미만,전체가구,42340.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,600만원이상 ~ 700미만,전체가구,39574.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,전체,근로자가구,38190.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,100만원 미만,근로자가구,20083.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,100~200만원 미만,근로자가구,32004.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,200~300만원 미만,근로자가구,40657.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,300~400만원 미만,근로자가구,43146.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,400~500만원 미만,근로자가구,44051.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,500~600만원 미만,근로자가구,41534.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,600만원이상 ~ 700미만,근로자가구,37344.5
2018,02 주류 및 담배,2,주류 및 담배,99.063,전체,근로자외가구,30978.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,100만원 미만,근로자외가구,17871.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,100~200만원 미만,근로자외가구,27247.0
2018,02 주류 및 담배,2,주류 및 담배,99.063,200~300만원 미만,근로자외가구,32779.0
